Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_STUSAB,STATE,YEAR,POPULATION,POPULATIONSE,POPULATIONMIN,POPULATIONMAX,DRIVE,DRIVESE,DRIVEMIN,DRIVEMAX,TRAVELTIME,TRAVELTIMESE,TRAVELTIMEMIN,TRAVELTIMEMAX,DEGREE,DEGREESE,DEGREEMIN,DEGREEMAX,AVGINCOME,AVGINCOMESE,AVGINCOMEMIN,AVGINCOMEMAX,MEDINCOME,MEDINCOMESE,MEDINCOMEMIN,MEDINCOMEMAX,HOUSEHOLDS,HOUSEHOLDSSE,HOUSEHOLDSMIN,HOUSEHOLDSMAX,OWN,OWNSE,OWNMIN,OWNMAX,RENT,RENTSE,RENTMIN,RENTMAX,WHITE,WHITEMIN,WHITEMAX,AFAM,AFAMSE,AFAMMIN,AFAMMAX,ASIAN,ASIANSE,ASIANMIN,ASIANMAX,OTHERRACE,OTHERRACESE,OTHERRACEMIN,OTHERRACEMAX,SIZE,SIZESE,SIZEMIN,SIZEMAX,ROOMS,ROOMSSE,ROOMSMIN,ROOMSMAX,DETACHED,DETACHEDSE,DETACHEDMIN,DETACHEDMAX,YEARBUILT,YEARBUILTSE,YEARBUILTMIN,YEARBUILTMAX,HEATGAS,HEATGASSE,HEATGASMIN,HEATGASMAX,HEATKWH,HEATKWHSE,HEATKWHMIN,HEATKWHMAX,NOHEAT,NOHEATSE,NOHEATMIN,NOHEATMAX,VEHICLES,VEHICLESSE,VEHICLESMIN,VEHICLESMAX,Battey Electric,Diesel,Diesel Hybrid,Ethanol,Fuel Cell,Gasoline,Hybrid Gas,Plug-in Hybrid,Butane,Compressed Natural Gas,Methanol,Methane,Natural Gas,Propane,Grand Total,Battey Electric,Diesel,Diesel Hybrid,Ethanol,Fuel Cell,Gasoline,Hybrid Gas,Plug-in Hybrid,Butane,Compressed Natural Gas,Methanol,Methane,Natural Gas,Propane,Grand Total,%BEV-PEV
6021,05000US06021,"Glenn County, California",ca,California,2014,27976,0,27976,27976,0.773623989,0.046275001,0.727348988,0.81989899,26.6088622,0.709340322,25.89952188,27.31820252,0.231506989,0.002215354,0.229291635,0.233722343,54599.58168,881.2020316,53718.37964,55480.78371,41699,2235.151515,39463.84849,43934.15152,27976,0.042424242,27975.95758,27976.04242,0.574941333,0.020411131,0.554530201,0.595352464,0.425058667,0.020127199,0.404931468,0.445185867,0.886236098,0.863586739,0.908885458,0.001938578,0.00191719,2.14E-05,0.003855768,0.018467503,0.003660514,0.014806989,0.022128018,0.106315682,0.011771874,0.094543808,0.118087556,2.82,0.042424242,2.777575758,2.862424242,5.274277854,0.037288685,5.236989169,5.311566539,0.71737735,0.015781449,0.7015959,0.733158799,1971.149885,6.244429032,1964.905456,1977.394314,0.555351495,0.025980985,0.52937051,0.58133248,0.27456382,0.020519258,0.254044562,0.295083078,0.001020304,0.000804045,0.000216259,0.001824349,1.94449546,0.048580509,1.895914951,1.993075969,16,"3,297",0,"2,203",0,"21,682",267,18,0,0,5,0,2,5,"27,495",0.06%,11.99%,0.00%,8.01%,0.00%,78.86%,0.97%,0.07%,0.00%,0.00%,0.02%,0.00%,0.01%,0.02%,100.00%,0.06%
6023,05000US06023,"Humboldt County, California",ca,California,2014,135182,0,135182,135182,0.724356415,0.020139004,0.704217411,0.744495419,21.86933612,0.267856017,21.60148011,22.13719214,0.477900501,0.001363161,0.47653734,0.479263662,56686.02507,405.6915888,56280.33348,57091.71666,42685,779.3939394,41905.60606,43464.39394,135182,0.018181818,135181.9818,135182.0182,0.553223193,0.009203418,0.544019775,0.562426611,0.446776807,0.009505596,0.437271211,0.456282403,0.862206411,0.852488984,0.871923838,0.010598074,0.001852844,0.00874523,0.012450918,0.019221815,0.001260537,0.017961278,0.020482351,0.14725549,0.005999601,0.141255889,0.153255091,2.44,0.018181818,2.421818182,2.458181818,4.948610265,0.01905352,4.929556745,4.967663786,0.689609848,0.007826441,0.681783408,0.697436289,1965.995584,4.373707038,1961.621877,1970.369291,0.634524763,0.010837141,0.623687621,0.645361904,0.148112276,0.007737745,0.140374531,0.155850022,0.015589786,0.002339352,0.013250433,0.017929138,1.81262456,0.021496482,1.791128078,1.834121042,342,"12,903",0,"6,438",0,"98,164","3,101",693,0,0,27,0,24,10,"121,702",0.28%,10.60%,0.00%,5.29%,0.00%,80.66%,2.55%,0.57%,0.00%,0.00%,0.02%,0.00%,0.02%,0.01%,100.00%,0.28%
6025,05000US06025,"Imperial County, California",ca,California,2014,178807,0,178807,178807,0.808148278,0.019901783,0.788246495,0.828050061,24.78995883,0.32263282,24.46732601,25.11259165,0.328144105,0.00089729,0.327246815,0.329041395,58020.41485,597.3254304,57423.08942,58617.74028,42560,961.8181818,41598.18182,43521.81818,178807,0.036363636,178806.9636,178807.0364,0.557729258,0.011328706,0.546400552,0.569057963,0.442270742,0.011269131,0.431001611,0.453539874,0.747161572,0.733106028,0.761217117,0.018820961,0.002666834,0.016154127,0.021487795,0.017358079,0.001703195,0.015654884,0.019061273,0.252729258,0.010151081,0.242578177,0.262880338,3.68,0.036363636,3.643636364,3.716363636,5.148666221,0.018706908,5.129959314,5.167373129,0.641883105,0.007827413,0.634055692,0.649710519,1981.613679,3.54560464,1978.068074,1985.159283,0.296550218,0.010499203,0.286051015,0.307049422,0.57720524,0.012243997,0.564961243,0.589449237,0.119082969,0.00745886,0.11162411,0.126541829,1.89731441,0.027158586,1.870155824,1.924472997,116,"8,702",1,"12,589",0,"143,862","1,385",79,0,4,43,0,104,15,"166,900",0.07%,5.21%,0.00%,7.54%,0.00%,86.20%,0.83%,0.05%,0.00%,0.00%,0.03%,0.00%,0.06%,0.01%,100.00%,0.07%
6027,05000US06027,"Inyo County, California",ca,California,2014,18326,0,18326,18326,0.689501669,0.042160176,0.647341493,0.731661845,20.46009269,0.423112914,20.03697977,20.8832056,0.406496927,0.003723998,0.402772929,0.410220925,64397.59187,817.4861257,63580.10575,65215.078,47278,2090.30303,45187.69697,49368.30303,18326,0.03030303,18325.9697,18326.0303,0.652702872,0.016650616,0.636052256,0.669353488,0.347297128,0.01744153,0.329855598,0.364738657,0.852251348,0.836311442,0.868191255,0.003261006,0.001672823,0.001588183,0.004933829,0.011915214,0.003651812,0.008263402,0.015567026,0.146243572,0.009614349,0.136629223,0.155857922,2.22,0.03030303,2.18969697,2.25030303,5.055292757,0.03504081,5.020251947,5.090333568,0.621570482,0.01320951,0.608360973,0.634779992,1971.128613,6.278974459,1964.849639,1977.407588,0.387558008,0.020385248,0.36717276,0.407943256,0.232033112,0.019831606,0.212201505,0.251864718,0.002759313,0.001748676,0.001010637,0.004507988,1.866173335,0.04139144,1.824781895,1.907564775,35,"2,098",0,"1,312",0,"17,691",314,21,0,0,8,0,8,0,"21,487",0.16%,9.76%,0.00%,6.11%,0.00%,82.33%,1.46%,0.10%,0.00%,0.00%,0.04%,0.00%,0.04%,0.00%,100.00%,0.16%
6029,05000US06029,"Kern County, California",ca,California,2014,871337,0,871337,871337,0.787031459,0.008377595,0.778653864,0.795409055,28.17119117,0.152038667,28.0191525,28.32322984,0.309788554,0.000132535,0.309656019,0.30992109,66096.80297,194.6915698,65902.1114,66291.49454,49788,550.9090909,49237.09091,50338.90909,871337,0.012121212,871336.9879,871337.0121,0.569149605,0.004541552,0.564608053,0.573691157,0.430850395,0.00443181,0.426418585,0.435282205,0.77523567,0.770939866,0.779531475,0.054269889,0.001354027,0.052915862,0.055623917,0.040493716,0.001119904,0.039373812,0.04161362,0.154057567,0.00323136,0.150826207,0.157288927,3.2,0.012121212,3.187878788,3.212121212,5.261267045,0.00832795,5.252939094,5.269594995,0.710215179,0.003538597,0.706676582,0.713753777,1978.442709,1.498366191,1976.944343,1979.941075,0.704578462,0.005193358,0.699385104,0.70977182,0.239508724,0.003856182,0.235652542,0.243364905,0.019200494,0.00108959,0.018110904,0.020290084,1.894585971,0.00979632,1.884789651,1.904382292,951,"43,309",10,"52,848",1,"519,754","8,784",873,1,39,81,1,368,55,"627,075",0.15%,6.91%,0.00%,8.43%,0.00%,82.89%,1.40%,0.14%,0.00%,0.01%,0.01%,0.00%,0.06%,0.01%,100.00%,0.15%
6031,05000US06031,"Kings County, California",ca,California,2014,150261,0,150261,150261,0.755255008,0.020480829,0.734774179,0.775735837,25.99293764,0.376594167,25.61634347,26.3695318,0.2806309,0.000701387,0.279929513,0.281332286,62891.1459,508.2720058,62382.87389,63399.4179,47241,845.4545455,46395.54545,48086.45455,150261,0.024242424,150260.9758,150261.0242,0.501374119,0.011947283,0.489426836,0.513321401,0.498625881,0.011898876,0.486727005,0.510524757,0.738582865,0.72584417,0.751321561,0.055514398,0.004238501,0.051275898,0.059752899,0.039192257,0.003346222,0.035846035,0.042538479,0.188600789,0.008480997,0.180119792,0.197081786,3.18,0.024242424,3.155757576,3.204242424,5.213445154,0.023695943,5.18974921,5.237141097,0.693591084,0.010201813,0.683389272,0.703792897,1977.567493,6.42550886,1971.141984,1983.993002,0.777440554,0.013815409,0.763625145,0.791255964,0.190273629,0.009810703,0.180462926,0.200084331,0.005472577,0.001637229,0.003835348,0.007109806,1.875230016,0.024469131,1.850760885,1.899699146,153,"5,764",0,"9,557",1,"80,328","1,316",105,0,11,19,0,75,5,"97,334",0.16%,5.92%,0.00%,9.82%,0.00%,82.53%,1.35%,0.11%,0.00%,0.01%,0.02%,0.00%,0.08%,0.01%,100.00%,0.16%
6033,05000US06033,"Lake County, California",ca,California,2014,64076,0,64076,64076,0.734918929,0.041387555,0.693531374,0.776306484,33.80229423,0.952543336,32.8497509,34.75483757,0.285103459,0.002264313,0.282839146,0.287367772,52332.97702,744.6715968,51588.30542,53077.64861,36132,1663.636364,34468.36364,37795.63636,64076,0.036363636,64075.96364,64076.03636,0.631747728,0.018685719,0.61306201,0.650433447,0.368252272,0.016780777,0.351471495,0.385033048,0.850309231,0.832085146,0.868533316,0.018210277,0.003549491,0.014660787,0.021759768,0.012445598,0.002574348,0.00987125,0.015019946,0.143887913,0.008557162,0.135330751,0.152445076,2.41,0.036363636,2.373636364,2.446363636,4.969578761,0.023141568,4.946437193,4.99272033,0.67678837,0.010734793,0.666053577,0.687523164,1976.241419,3.126066799,1973.115353,1979.367486,0.360807819,0.015242587,0.345565231,0.376050406,0.350652821,0.013970871,0.33668195,0.364623693,0.009009697,0.003079941,0.005929756,0.012089638,1.867908681,0.036896954,1.831011727,1.904805636,97,"5,300",0,"4,026",0,"58,916","1,217",137,1,0,21,0,13,5,"69,733",0.14%,7.60%,0.00%,5.77%,0.00%,84.49%,1.75%,0.20%,0.00%,0.00%,0.03%,0.00%,0.02%,0.01%,100.00%,0.14%
6035,05000US06035,"Lassen County, California",ca,California,2014,31945,0,31945,31945,0.786073059,0.03996242,0.746110639,0.82603548,25.69366966,0.720556406,24.97311325,26.41422606,0.301126197,0.004900632,0.296225565,0.306026829,64907.69393,1283.525825,63624.1681,66191.21975,51457,1504.848485,49952.15152,52961.84849,31945,0.042424242,31944.95758,31945.04242,0.645826755,0.021801664,0.624025091,0.667628419,0.354173245,0.020497929,0.333675316,0.374671173,0.915482581,0.890363003,0.940602158,0.017998105,0.00747181,0.010526295,0.025469916,0.009262183,0.002812692,0.006449491,0.012074875,0.06988738,0.007070063,0.062817317,0.076957443,2.31,0.042424242,2.267575758,2.352424242,5.319503379,0.055655119,5.26384826,5.375158498,0.761826183,0.014000112,0.747826071,0.775826295,1972.171106,18.03310292,1954.138003,1990.204209,0.260498895,0.016543577,0.243955318,0.277042472,0.137774971,0.012173563,0.125601409,0.149948534,0.001578781,0.000829846,0.000748935,0.002408627,1.988422271,0.051079863,1.937342408,2.039502135,7,"3,275",0,"2,015",0,"20,462",166,10,0,0,4,0,3,0,"25,942",0.03%,12.62%,0.00%,7.77%,0.00%,78.88%,0.64%,0.04%,0.00%,0.00%,0.02%,0.00%,0.01%,0.00%,100.00%,0.03%
6037,05000US06037,"Los Angeles County, California",ca,California,2014,10057155,0,10057155,10057155,0.733301897,0.001801058,0.731500839,0.735102956,37.17480361,0.043042982,37.13176063,37.21784659,0.629192116,4.97E-06,0.629187144,0.629197088,78885.93352,73.81565263,78812.11787,78959.74917,57952,200.6060606,57751.39394,58152.60606,10057155,0.006060606,10057154.99,10057155.01,0.456930781,0.001912653,0.455018129,0.458843434,0.543069219,0.001460237,0.541608981,0.544529456,0.565345408,0.564058611,0.566632204,0.098623183,0.000438984,0.098184199,0.099062167,0.145547398,0.000488081,0.145059317,0.146035479,0.220063409,0.001031106,0.219032303,0.221094516,3.01,0.006060606,3.003939394,3.016060606,4.723727966,0.002112922,4.721615044,4.725840887,0.493833446,0.00091304,0.492920406,0.494746486,1962.073039,0.36661337,1961.706425,1962.439652,0.674839915,0.00135601,0.673483905,0.676195925,0.258587776,0.001015931,0.257571845,0.259603707,0.061027562,0.000531971,0.060495591,0.061559533,1.782012557,0.00266506,1.779347497,1.784677617,"41,936","199,767",238,"368,436","1,139","6,561,503","284,304","46,871",7,"2,402","1,012",46,"10,450","1,358","7,519,469",0.56%,2.66%,0.00%,4.90%,0.02%,87.26%,3.78%,0.62%,0.00%,0.03%,0.01%,0.00%,0.14%,0.02%,100.00%,0.56%
6039,05000US06039,"Madera County, California",ca,California,2014,153366,0,153366,153366,0.773360217,0.029413402,0.743946815,0.802773618,30.35886382,0.573881602,29.78498222,30.93274542,0.286776518,0.001111999,0.28566452,0.287888517,61536.30605,564.890128,60971.41593,62101.19618,45742,1032.727273,44709.27273,46774.72727,153366,0.036363636,153365.9636,153366.0364,0.607196952,0.010396853,0.5968001,0.617593805,0.392803048,0.009746181,0.383056866,0.402549229,0.829669069,0.817612249,0.841725889,0.03346032,0.003006118,0.030454202,0.036466439,0.020310277,0.002233199,0.018077078,0.022543476,0.140542525,0.007113829,0.133428697,0.147656354,3.34,0.036363636,3.303636364,3.376363636,5.444426611,0.021269679,5.423156932,5.46569629,0.800918867,0.008312098,0.792606769,0.809230964,1981.625522,4.505774886,1977.119747,1986.131297,0.572818653,0.012946287,0.559872366,0.585764941,0.27555423,0.010261429,0.2652928,0.285815659,0.017418644,0.002869664,0.01454898,0.020288308,2.039312434,0.027280287,2.012032147,2.066592721,207,"7,571",3,"9,120",0,"94,766","1,724",145,0,6,19,0,70,7,"113,638",0.18%,6.66%,0.00%,8.03%,0.00%,83.39%,1.52%,0.13%,0.00%,0.01%,0.02%,0.00%,0.06%,0.01%,100.00%,0.18%
6041,05000US06041,"Marin County, California",ca,California,2014,259358,0,259358,259358,0.659799651,0.013645766,0.646153884,0.673445417,37.86630296,0.334953542,37.53134942,38.2012565,1.037289272,0.001082307,1.036206965,1.038371579,119857.0402,537.1510222,119319.8892,120394.1913,100310,1136.969697,99173.0303,101446.9697,259358,0.012121212,259357.9879,259358.0121,0.634099617,0.00664651,0.627453107,0.640746127,0.365900383,0.005365292,0.360535091,0.371265675,0.859837165,0.853567231,0.866107098,0.017883142,0.001650617,0.016232524,0.019533759,0.050996169,0.001647187,0.049348981,0.052643356,0.09598659,0.003712093,0.092274497,0.099698683,2.41,0.012121212,2.397878788,2.422121212,5.485724975,0.013791391,5.471933584,5.499516366,0.626738168,0.004570509,0.622167659,0.631308677,1963.920968,2.555289092,1961.365679,1966.476258,0.731494253,0.007975946,0.723518307,0.739470199,0.238994253,0.005481261,0.233512992,0.244475514,0.007739464,0.001167356,0.006572107,0.00890682,1.871455939,0.013876335,1.857579604,1.885332273,"3,157","7,865",11,"9,042",36,"189,410","15,128","2,161",0,9,32,0,82,14,"226,947",1.39%,3.47%,0.00%,3.98%,0.02%,83.46%,6.67%,0.95%,0.00%,0.00%,0.01%,0.00%,0.04%,0.01%,100.00%,1.39%
6043,05000US06043,"Mariposa County, California",ca,California,2014,17645,0,17645,17645,0.6693942,0.071890397,0.597503804,0.741284597,36.31030151,1.63897583,34.67132568,37.94927734,0.422467264,0.006513212,0.415954052,0.428980476,61127.91178,1598.315594,59529.59619,62726.22738,49265,2043.636364,47221.36364,51308.63636,17645,0.054545455,17644.94545,17645.05455,0.696347347,0.027268659,0.669078687,0.723616006,0.303652653,0.023439407,0.280213246,0.327092061,0.913852516,0.881336085,0.946368947,0.012543074,0.006774437,0.005768637,0.01931751,0.006064783,0.003679045,0.002385738,0.009743828,0.091385252,0.014641187,0.076744065,0.106026438,2.29,0.054545455,2.235454545,2.344545455,5.101122508,0.06404025,5.037082258,5.165162759,0.740758661,0.020210614,0.720548047,0.760969275,1977.192713,20.40844785,1956.784266,1997.601161,0.410199862,0.025112082,0.38508778,0.435311945,0.176843556,0.020331056,0.1565125,0.197174613,0.003170227,0.002340503,0.000829724,0.00551073,2.117298415,0.068250938,2.049047476,2.185549353,14,"1,984",0,"1,176",0,"17,705",340,21,0,0,5,0,4,3,"21,252",0.07%,9.34%,0.00%,5.53%,0.00%,83.31%,1.60%,0.10%,0.00%,0.00%,0.02%,0.00%,0.02%,0.01%,100.00%,0.07%
6045,05000US06045,"Mendocino County, California",ca,California,2014,87409,0,87409,87409,0.743074462,0.023642053,0.719432409,0.766716515,23.33803936,0.378213845,22.95982551,23.7162532,0.42917847,0.001429484,0.427748986,0.430607954,58036.13343,577.5134208,57458.62001,58613.64685,43510,920,42590,44430,87409,0.024242424,87408.97576,87409.02424,0.571312944,0.011704636,0.559608309,0.58301758,0.428687056,0.013199541,0.415487515,0.441886597,0.877926808,0.863878079,0.891975537,0.00488524,0.001612503,0.003272737,0.006497743,0.011765046,0.001738352,0.010026694,0.013503398,0.1418165,0.007911088,0.133905412,0.149727588,2.46,0.024242424,2.435757576,2.484242424,4.782086251,0.022568709,4.759517542,4.80465496,0.723725273,0.008763388,0.714961885,0.732488662,1970.57238,4.255395826,1966.316984,1974.827776,0.522576169,0.014608757,0.507967412,0.537184927,0.17549286,0.009275873,0.166216987,0.184768733,0.008961092,0.002366778,0.006594314,0.011327869,1.806931838,0.028712396,1.778219442,1.835644233,237,"9,351",0,"4,542",0,"75,246","2,329",414,0,0,28,0,10,8,"92,165",0.26%,10.15%,0.00%,4.93%,0.00%,81.64%,2.53%,0.45%,0.00%,0.00%,0.03%,0.00%,0.01%,0.01%,100.00%,0.26%
6047,05000US06047,"Merced County, California",ca,California,2014,265001,0,265001,265001,0.774072099,0.015045048,0.75902705,0.789117147,31.35501364,0.289052992,31.06596065,31.64406663,0.268825859,0.000513736,0.268312124,0.269339595,60189.29347,309.4625125,59879.83096,60498.75598,44397,691.5151515,43705.48485,45088.51515,265001,0.024242424,265000.9758,265001.0242,0.522409608,0.007144552,0.515265056,0.529554159,0.477590392,0.00790947,0.469680922,0.485499863,0.649354797,0.642270049,0.656439546,0.037523956,0.001968508,0.035555448,0.039492463,0.060444615,0.002835608,0.057609007,0.063280223,0.275865593,0.007019081,0.268846512,0.282884675,3.31,0.024242424,3.285757576,3.334242424,5.492975992,0.017325574,5.475650418,5.510301567,0.754753981,0.005441826,0.749312156,0.760195807,1978.59259,4.07603768,1974.516552,1982.668627,0.553711511,0.008794829,0.544916683,0.56250634,0.398428517,0.008002111,0.390426406,0.406430627,0.007026958,0.00103048,0.005996478,0.008057438,1.952932158,0.017199464,1.935732694,1.970131622,218,"12,250",6,"14,736",0,"166,778","2,796",210,1,7,45,0,39,15,"197,101",0.11%,6.22%,0.00%,7.48%,0.00%,84.62%,1.42%,0.11%,0.00%,0.00%,0.02%,0.00%,0.02%,0.01%,100.00%,0.11%
6049,05000US06049,"Modoc County, California",ca,California,2014,9033,0,9033,9033,0.685570071,0.088492166,0.597077905,0.774062238,20.36822237,1.273181162,19.09504121,21.64140354,0.332697548,0.010067657,0.322629891,0.342765205,50961.58038,1481.172184,49480.4082,52442.75257,41194,2313.939394,38880.06061,43507.93939,9033,0.066666667,9032.933333,9033.066667,0.746594005,0.040768668,0.705825337,0.787362674,0.253405995,0.031105002,0.222300992,0.284510997,0.929972752,0.889551236,0.970394268,0.004904632,0.00314088,0.001763752,0.008045512,0.00653951,0.003967894,0.002571616,0.010507404,0.072752044,0.01475567,0.057996373,0.087507714,2.32,0.066666667,2.253333333,2.386666667,5.305417779,0.05655182,5.248865959,5.361969599,0.854826402,0.021548774,0.833277628,0.876375176,1965.469191,10.6803923,1954.788799,1976.149583,0.110081744,0.019099372,0.090982372,0.129181115,0.198365123,0.027043955,0.171321168,0.225409077,0,NA,NA,NA,2.021253406,0.08325983,1.937993576,2.104513236,5,"1,491",0,653,0,"7,251",75,1,0,0,2,0,3,0,"9,481",0.05%,15.73%,0.00%,6.89%,0.00%,76.48%,0.79%,0.01%,0.00%,0.00%,0.02%,0.00%,0.03%,0.00%,100.00%,0.05%
6051,05000US06051,"Mono County, California",ca,California,2014,14051,0,14051,14051,0.449481521,0.078399514,0.371082007,0.527881035,17.43102151,0.805281369,16.62574014,18.23630288,0.574949495,0.02742025,0.547529245,0.602369745,74762.92929,3762.174955,71000.75434,78525.10425,58937,3884.242424,55052.75758,62821.24242,14051,0.139393939,14050.86061,14051.13939,0.552121212,0.04625078,0.505870433,0.598371992,0.447878788,0.047122744,0.400756043,0.495001532,0.924646465,0.858324917,0.990968013,0.002222222,0.002573597,-0.000351375,0.004795819,0.002020202,0.001594917,0.000425285,0.00361512,0.078989899,0.017774795,0.061215104,0.096764694,2.77,0.139393939,2.630606061,2.909393939,4.707428571,0.037009899,4.670418672,4.744438471,0.426714286,0.020101558,0.406612728,0.446815844,1977.709071,3.595991793,1974.11308,1981.305063,0.414949495,0.048849755,0.36609974,0.46379925,0.2,0.034907465,0.165092535,0.234907465,0.004444444,0.003802115,0.00064233,0.008246559,1.773131313,0.111052304,1.662079009,1.884183617,13,"1,301",0,801,0,"11,182",156,13,0,0,3,0,1,0,"13,470",0.10%,9.66%,0.00%,5.95%,0.00%,83.01%,1.16%,0.10%,0.00%,0.00%,0.02%,0.00%,0.01%,0.00%,100.00%,0.10%
6053,05000US06053,"Monterey County, California",ca,California,2014,430201,0,430201,430201,0.705323798,0.013000418,0.69232338,0.718324215,27.05318765,0.213438035,26.83974961,27.26662568,0.508037104,0.000404675,0.50763243,0.508441779,79004.912,266.5675306,78738.34447,79271.47954,60889,601.2121212,60287.78788,61490.21212,430201,0.012121212,430200.9879,430201.0121,0.497164777,0.005535566,0.491629211,0.502700343,0.502835223,0.005426967,0.497408256,0.508262191,0.746672385,0.741033998,0.752310772,0.025119921,0.001374382,0.023745539,0.026494303,0.064400076,0.001746328,0.062653748,0.066146404,0.195574828,0.004689908,0.19088492,0.200264735,3.27,0.012121212,3.257878788,3.282121212,5.067753926,0.011114436,5.05663949,5.078868361,0.626807639,0.003647183,0.623160457,0.630454822,1970.982803,2.258379296,1968.724424,1973.241182,0.615735887,0.005624988,0.6101109,0.621360875,0.337741034,0.005991122,0.331749912,0.343732156,0.015843896,0.001420904,0.014422992,0.0172648,1.999102576,0.012015879,1.987086698,2.011118455,818,"16,843",11,"23,601",1,"294,157","8,419",858,0,2,102,0,167,28,"345,007",0.24%,4.88%,0.00%,6.84%,0.00%,85.26%,2.44%,0.25%,0.00%,0.00%,0.03%,0.00%,0.05%,0.01%,100.00%,0.24%
6055,05000US06055,"Napa County, California",ca,California,2014,140823,0,140823,140823,0.757858043,0.013436135,0.744421907,0.771294178,29.16231253,0.261990351,28.90032218,29.42430288,0.650835443,0.000984378,0.649851065,0.651819821,94227.24051,659.2653884,93567.97512,94886.50589,74609,1130.30303,73478.69697,75739.30303,140823,0.018181818,140822.9818,140823.0182,0.615918987,0.009046312,0.606872675,0.624965299,0.384081013,0.008815423,0.37526559,0.392896436,0.814926582,0.805239625,0.824613539,0.015412658,0.001562605,0.013850053,0.016975263,0.055756962,0.002534233,0.053222729,0.058291195,0.135372152,0.006239614,0.129132538,0.141611766,2.76,0.018181818,2.741818182,2.778181818,5.467297156,0.018114037,5.449183118,5.485411193,0.688558977,0.007244918,0.681314059,0.695803895,1972.29315,4.106865158,1968.186285,1976.400015,0.716111392,0.01083705,0.705274342,0.726948443,0.234349367,0.009254198,0.225095169,0.243603565,0.008931646,0.001682787,0.007248858,0.010614433,2.046805063,0.020273235,2.026531828,2.067078299,680,"7,506",3,"7,053",1,"105,669","4,728",641,0,11,19,1,72,18,"126,402",0.54%,5.94%,0.00%,5.58%,0.00%,83.60%,3.74%,0.51%,0.00%,0.01%,0.02%,0.00%,0.06%,0.01%,100.00%,0.54%
6057,05000US06057,"Nevada County, California",ca,California,2014,98639,0,98639,98639,0.756183393,0.024312586,0.731870806,0.780495979,28.44705456,0.463280858,27.9837737,28.91033542,0.630004681,0.001811539,0.628193142,0.63181622,75159.5708,745.2148065,74414.35599,75904.7856,57429,1556.969697,55872.0303,58985.9697,98639,0.024242424,98638.97576,98639.02424,0.721462537,0.01250634,0.708956197,0.733968878,0.278537463,0.011839478,0.266697985,0.290376941,0.94707665,0.933003187,0.961150114,0.001749329,0.000702036,0.001047292,0.002451365,0.012294577,0.001527973,0.010766604,0.013822551,0.05841772,0.00462064,0.05379708,0.06303836,2.4,0.024242424,2.375757576,2.424242424,5.51582094,0.01996367,5.495857271,5.53578461,0.822482092,0.005731033,0.816751059,0.828213126,1978.325462,2.862877073,1975.462585,1981.188339,0.652770592,0.015992456,0.636778136,0.668763047,0.141744894,0.008067389,0.133677505,0.149812283,0.002020351,0.000836453,0.001183898,0.002856805,2.088230221,0.028731365,2.059498856,2.116961587,258,"8,507",0,"5,013",1,"84,522","2,619",269,0,0,19,0,31,10,"101,249",0.25%,8.40%,0.00%,4.95%,0.00%,83.48%,2.59%,0.27%,0.00%,0.00%,0.02%,0.00%,0.03%,0.01%,100.00%,0.25%
6059,05000US06059,"Orange County, California",ca,California,2014,3132211,0,3132211,3132211,0.785303222,0.003402685,0.781900537,0.788705907,32.83348287,0.073260507,32.76022236,32.90674338,0.794063394,1.44E-05,0.794048994,0.794077793,97749.9179,135.6092631,97614.30863,97885.52716,78145,296.969697,77848.0303,78441.9697,3132211,0.012121212,3132210.988,3132211.012,0.571778897,0.002678451,0.569100446,0.574457348,0.428221103,0.002196782,0.42602432,0.430417885,0.690595588,0.688725004,0.692466172,0.017439322,0.000465449,0.016973873,0.017904771,0.183011607,0.000915492,0.182096114,0.183927099,0.134109529,0.001476193,0.132633335,0.135585722,3.04,0.012121212,3.027878788,3.052121212,5.313195992,0.004081912,5.30911408,5.317277903,0.508561067,0.001477053,0.507084014,0.51003812,1975.182074,0.706784888,1974.475289,1975.888859,0.704840258,0.002347304,0.702492953,0.707187562,0.243943041,0.001797858,0.242145183,0.245740899,0.045793953,0.00074642,0.045047533,0.046540373,2.025650631,0.004785508,2.020865123,2.03043614,"20,037","77,288",73,"137,332",828,"2,222,254","88,793","21,051",2,565,252,3,"3,742",686,"2,572,906",0.78%,3.00%,0.00%,5.34%,0.03%,86.37%,3.45%,0.82%,0.00%,0.02%,0.01%,0.00%,0.15%,0.03%,100.00%,0.78%
